Timestamp = 2017-04-09 15:21:42.07 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:21:42.071 : Anurag gifted Luxury gift to Vaishnavi
luxury gift given budget allowed
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.071 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Rachit gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:21:42.072 : Sarwar gifted Essential gift to Riddhima
