Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Essential gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Luxury gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Anurag gifted Utility gift to Ritika
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Essential gift to Riddhima
